"Tachyta_nana" "Plegaderus_vulneratus" "Plegaderus_caesus" "Plegaderus_dissectus" "Abraeus_perpusillus" "Paromalus_flavicornis" "Paromalus_parallelepipedus" "Hololepta_plana" "Platysoma_compressum" "Eblisia_minor" "Anisotoma_humeralis" "Agathidium_nigripenne" "Neuraphes_plicicollis" "Stenichnus_godarti" "Microscydmus_minimus" "Ptinella_aptera" "Pteryx_suturalis" "Siagonium_quadricorne" "Scaphidium_quadrimaculatum" "Scaphisoma_agaricinum" "Scaphisoma_obenbergeri" "Phloeocharis_subtilissima" "Acrulia_inflata" "Dropephylla_ioptera" "Hapalaraea_pygmaea" "Phloeonomus_pusillus" "Phloeonomus_punctipennis" "Phloeostiba_lapponica" "Oxyporus_maxillosus" "Nudobius_lentus" "Atrecus_affinis" "Gabrius_splendidulus" "Quedius_xanthopus" "Sepedophilus_testaceus" "Gyrophaena_minima" "Gyrophaena_strictula" "Gyrophaena_polita" "Gyrophaena_boleti" "Agaricochara_latissima" "Placusa_tachyporoides" "Placusa_incompleta" "Placusa_pumilio" "Homalota_plana" "Anomognathus_cuspidatus" "Silusa_rubiginosa" "Leptusa_pulchella" "Leptusa_fumida" "Euryusa_castanoptera" "Euryusa_optabilis" "Bolitochara_obliqua" "Bolitochara_bella" "Bolitochara_pulchra" "Bolitochara_lucida" "Dinaraea_aequata" "Dinaraea_linearis" "Dadobia_immersa" "Atheta_picipes" "Atheta_oblita" "Phloeopora_teres" "Phloeopora_testacea" "Phloeopora_corticalis" "Dexiogyia_corticina" "Bibloporus_bicolor" "Bibloporus_minutus" "Bibloporus_mayeti" "Euplectus_nanus" "Euplectus_kirbii" "Euplectus_piceus" "Euplectus_bescidicus" "Euplectus_punctatus" "Euplectus_karstenii" "Euplectus_mutator" "Leptoplectus_spinolae" "Plectophloeus_nubigena" "Plectophloeus_nitidus" "Plectophloeus_fischeri" "Batrisodes_venustus" "Tyrus_mucronatus" "Malachius_bipustulatus" "Aplocnemus_nigricornis" "Dasytes_niger" "Dasytes_caeruleus" "Dasytes_virens" "Dasytes_plumbeus" "Tillus_elongatus" "Thanasimus_formicarius" "Elateroides_dermestoides" "Ampedus_rufipennis" "Ampedus_balteatus" "Ampedus_sanguineus" "Ampedus_sanguinolentus" "Ampedus_pomorum" "Ampedus_quercicola" "Melanotus_villosus" "Melanotus_castanipes" "Melanotus_crassicollis" "Calambus_bipustulatus" "Denticollis_rubens" "Denticollis_linearis" "Stenagostus_rhombeus" "Melasis_buprestoides" "Eucnemis_capucina" "Dromaeolus_barnabita" "Microrhagus_lepidus" "Hylis_olexai" "Hylis_cariniceps" "Hylis_foveicollis" "Drapetes_mordelloides" "Phaenops_cyanea" "Chrysobothris_affinis" "Agrilus_angustulus" "Agrilus_sulcicollis" "Agrilus_olivicolor" "Megatoma_undata" "Cerylon_fagi" "Cerylon_histeroides" "Cerylon_ferrugineum" "Cerylon_deplanatum" "Carpophilus_sexpustulatus" "Epuraea_neglecta" "Epuraea_deubeli" "Ipidia_binotata" "Glischrochilus_quadriguttatus" "Rhizophagus_depressus" "Rhizophagus_ferrugineus" "Rhizophagus_perforatus" "Rhizophagus_dispar" "Rhizophagus_bipustulatus" "Rhizophagus_nitidulus" "Rhizophagus_fenestralis" "Rhizophagus_cribratus" "Pediacus_depressus" "Silvanus_bidentatus" "Silvanus_unidentatus" "Silvanoprus_fagi" "Uleiota_planatus" "Tritoma_bipustulata" "Triplax_russica" "Triplax_rufipes" "Dacne_bipustulata" "Diplocoelus_fagi" "Cryptophagus_dorsalis" "Micrambe_abietis" "Atomaria_umbrina" "Atomaria_abietina" "Atomaria_longicornis" "Placonotus_testaceus" "Cryptolestes_duplicatus" "Cryptolestes_corticinus" "Latridius_hirtus" "Enicmus_brevicornis" "Enicmus_rugosus" "Enicmus_testaceus" "Stephostethus_alternans" "Corticaria_longicornis" "Corticaria_rubripes" "Litargus_connexus" "Mycetophagus_quadripustulatus" "Mycetophagus_piceus" "Mycetophagus_atomarius" "Mycetophagus_quadriguttatus" "Mycetophagus_fulvicollis" "Mycetophagus_populi" "Bitoma_crenata" "Colydium_elongatum" "Clypastraea_pusilla" "Orthoperus_corticalis" "Orthoperus_atomarius" "Symbiotes_gibberosus" "Mycetina_cruciata" "Sphindus_dubius" "Aspidiphorus_orbiculatus" "Octotemnus_glabriculus" "Sulcacis_fronticornis" "Sulcacis_nitidus" "Cis_jacquemartii" "Cis_glabratus" "Cis_comptus" "Cis_villosulus" "Cis_submicans" "Cis_boleti" "Cis_rugulosus" "Cis_punctulatus" "Cis_castaneus" "Cis_festivus" "Ennearthron_cornutum" "Ernobius_mollis" "Anobium_punctatum" "Ptilinus_pectinicornis" "Ptinus_rufipes" "Nacerdes_carniolica" "Chrysanthia_viridissima" "Vincenzellus_ruficollis" "Salpingus_planirostris" "Salpingus_ruficollis" "Pyrochroa_coccinea" "Schizotus_pectinicornis" "Anaspis_frontalis" "Anaspis_thoracica" "Anaspis_ruficollis" "Anaspis_flava" "Euglenes_pygmaeus" "Euglenes_oculatus" "Tomoxia_bucephala" "Variimorda_villosa" "Mordella_holomelaena" "Curtimorda_maculosa" "Curtimorda_bisignata" "Mordellistena_neuwaldeggiana" "Mordellistena_variegata" "Mordellochroa_abdominalis" "Hallomenus_binotatus" "Orchesia_undulata" "Wanachia_triguttata" "Melandrya_caraboides" "Osphya_bipunctata" "Bolitophagus_reticulatus" "Corticeus_unicolor" "Uloma_culinaris" "Stenomax_aeneus" "Cetonia_aurata" "Sinodendron_cylindricum" "Arhopalus_rusticus" "Rhagium_mordax" "Rhagium_inquisitor" "Oxymirus_cursor" "Leptura_quadrifasciata" "Rutpela_maculata" "Stictoleptura_rubra" "Stictoleptura_scutellata" "Cerambyx_scopolii" "Pyrrhidium_sanguineum" "Phymatodes_testaceus" "Clytus_arietis" "Pogonocherus_decoratus" "Leiopus_nebulosus" "Saperda_perforata" "Platyrhinus_resinosus" "Dissoleucas_niveirostris" "Platystomos_albinus" "Choragus_sheppardi" "Scolytus_intricatus" "Hylastes_opacus" "Hylurgops_palliatus" "Crypturgus_hispidulus" "Crypturgus_pusillus" "Dryocoetes_villosus" "Taphrorychus_bicolor" "Pityogenes_chalcographus" "Orthotomicus_laricis" "Anisandrus_dispar" "Xyleborus_cryptographus" "Xyleborinus_saxesenii" "Xyleborus_monographus" "Xylosandrus_germanus" "Cyclorhipidion_bodoanum" "Trypodendron_domesticum" "Trypodendron_signatum" "Trypodendron_lineatum" "Platypus_cylindrus" "Rhyncolus_ater" "Phloeophagus_lignarius" "Trachodes_hispidus" "Dryophthorus_corticalis"
"Tachyta_nana" 0 0.202795996303865 0.243483521950922 0.25736588607602 0.261675801372482 0.254831389480817 0.185996630829098 0.239527131220585 0.184058770483166 0.166752675171329 0.361750539788028 0.303408309024272 0.16031373186967 0.247450589613638 0.272352717878995 0.26391795383885 0.287727477648374 0.24885163830294 0.388942273495231 0.380222791681579 0.492330415119012 0.0673855790685814 0.361190594844046 0.374265411198377 0.387885851909887 0.160319832968218 0.195769568404726 0.234206467828173 0.538160485907751 0.21232234796199 0.171548390168838 0.148203058005979 0.16122025295868 0.243483521982668 0.471977839487793 0.44454172304616 0.409746838456972 0.348137471242224 0.459746838456972 0.0806902033253612 0.215269176917788 0.215269176917788 0.203937409532209 0.0707938880611076 0.279980188377678 0.103672859270304 0.140959024377678 0.22204368044117 0.222224594880917 0.351355968420137 0.356302939734821 0.348587088072781 0.374358791860809 0.220324103742757 0.0732889339052466 0.110110446759058 0.343075426512599 0.33233919379269 0.225928298563457 0.0888580444528436 0.0898545566601182 0.18367584205552 0.256664768558759 0.257038460636487 0.286730965441099 0.263480200262083 0.281175409885543 0.279773174851021 0.0790188790970752 0.223238901949036 0.135485325182006 0.301170901843548 0.297974351695067 0.288053716774432 0.293609272329988 0.151979974871094 0.172123164174105 0.0995280125065129 0.306815262227703 0.187919492638124 0.13698466930294 0.350354202484483 0.315849967307602 0.293129488981742 0.311676818210335 0.194062278601537 0.475220063101858 0.483994115843263 0.20849763922571 0.480456497507438 0.363363771018364 0.25346050729333 0.348059173854509 0.507980401947754 0.439021757204356 0.472444981536281 0.34678251968375 0.412890427719909 0.474018316854011 0.268645285716919 0.301138701618407 0.355686051212328 0.310221198593281 0.3542688176409 0.318957458429924 0.371861410252011 0.195935484307566 0.384940802440174 0.316400930067478 0.320226825148979 0.364603649122215 0.342822739448929 0.358375447826749 0.435051130577408 0.265454243502313 0.135996630860844 0.0684900467305858 0.209215365258595 0.346336461817425 0.330579875188127 0.255339644566731 0.201001257492918 0.228373312443448 0.184750990570005 0.197605998043847 0.193869077266567 0.0471540085784042 0.177497805289914 0.0913254290037013 0.227903528117161 0.10339136152566 0.193296082747384 0.183256222259093 0.203097492100363 0.24808645928664 0.0911357866408997 0.405807056266069 0.47265048523564 0.443333875652146 0.371942249766104 0.403415257461243 0.340275701721261 0.472052577871592 0.454764277420599 0.390379118260005 0.473049090078867 0.159307898534985 0.230117208806178 0.208071155706314 0.474045602325824 0.428643285909353 0.461334140044274 0.472577526274432 0.480050774680191 0.493388616023774 0.4307542648244 0.395727877576553 0.486748760301943 0.470809310263257 0.4707321992287 0.490330865789878 0.490838019323938 0.494012622498541 0.0338007450009253 0.197705649264574 0.19784207655221 0.389981154401416 0.360524219678305 0.503926732655385 0.36970484258538 0.291770470032173 0.3167331008244 0.462857380132536 0.404984933695067 0.328776662643747 0.428573801230123 0.292749187378603 0.394991339844971 0.378573801230123 0.39805561488234 0.304847913266567 0.397308230726884 0.410209504838921 0.437537665817887 0.409039874062531 0.318333875652146 0.342612760090967 0.281997532456545 0.285734453233825 0.325993037988789 0.477292571249342 0.458839300553918 0.245456378853869 0.229241701652644 0.210258144104064 0.399118561215603 0.256987448680903 0.431614180300164 0.429372027833796 0.429372027833796 0.431614180300164 0.476192848849171 0.498415071071393 0.412249812729518 0.410360168007296 0.413495452988611 0.293670961170332 0.313401902874368 0.469303695568154 0.43261958993786 0.438847791233326 0.305234061746886 0.357163024662396 0.442462690119012 0.354843591646167 0.529363893051605 0.420567300163713 0.244266495843939 0.234567110362446 0.271560846571429 0.482937101109118 0.399735449746032 0.368255154567443 0.452624148801908 0.454563788633924 0.502515007009894 0.457098963163357 0.355952974124991 0.462544190581678 0.486111704283721 0.510643529936152 0.374778750552922 0.350279802980497 0.451873205674283 0.368913564418677 0.375924739591288 0.410626497723539 0.323560226282084 0.332228865647519 0.347555070873692 0.429140694642822 0.358948442345932 0.293869077266567 0.315343915333333 0.32410966378518 0.30898403206762 0.324821458218948 0.330441075273543 0.337614776828635 0.33093933137718 0.211891712329561 0.32910290173806 0.201301227992953 0.297356869992028 0.206695612963058 0.32910290173806 0.307222340844046 0.303161553599402 0.286702324156381 0.316984601503167 0.207167600472418 0.325879659298313 0.285209504838921 0.231435214853869
"Plegaderus_vulneratus" 0.202795996303865 0 0.221715492345469 0.235597856470567 0.23990777176703 0.236551152600826 0.0167993654747669 0.214809900032387 0.176008205961634 0.230659782586305 0.464546536091893 0.321534323755783 0.249656813375329 0.229419480785465 0.250584688273543 0.353261035344508 0.377070559154032 0.187626470606805 0.478510756545128 0.463313945384191 0.462317433057869 0.145992427838458 0.346896406793153 0.357479942629297 0.377079456584454 0.0424761633356467 0.140813275994377 0.0558911157772795 0.476935318211616 0.05585908502776 0.274344386472703 0.250999054309844 0.264016249262545 0.333052005032565 0.45020980988234 0.422773693440708 0.38797880885152 0.437480552747882 0.43797880885152 0.166550237422948 0.143082374941633 0.143082374941633 0.141715729628799 0.143113219353869 0.218755020681543 0.206468855574169 0.242260252370631 0.160818512745035 0.205439126311837 0.329813340358922 0.334760311673607 0.371488904456011 0.352816163799594 0.256453433379956 0.171752450822828 0.174885096052744 0.334760311705353 0.317546749638159 0.155098990280091 0.136613688835148 0.135617176627874 0.16689037348644 0.234896738953306 0.235270431031034 0.264962935835647 0.241961298708449 0.259407380280091 0.259001657452844 0.166022505630999 0.201470872343583 0.224828406687665 0.279402872238095 0.276206322089615 0.26628568716898 0.271841242724536 0.286265756924835 0.267445318923411 0.207954302781479 0.281493344722044 0.252544665100719 0.322773862908392 0.325032284978824 0.290528049801943 0.312252015920528 0.303361703403089 0.065036657413339 0.413994895405723 0.475679001036017 0.311293635529575 0.361030271589081 0.338041853512706 0.356256503597196 0.339744059047263 0.544109731584953 0.541817753508221 0.478102930702099 0.338467404876504 0.38756851021425 0.510147646491209 0.260330170909673 0.286927895223859 0.347370936405082 0.340454836643177 0.328946900135241 0.310642343622678 0.346539492746352 0.326169122357463 0.432181243188483 0.182613404117375 0.314557213008399 0.297482789838779 0.275701880165492 0.291254588543313 0.426736015770162 0.252156567658695 0.230820529506513 0.134305949573279 0.149136186600826 0.259634137661043 0.248860112068119 0.120472224753007 0.104855454876148 0.1501413420489 0.02352582287387 0.0697141636810449 0.132643909570432 0.173230428183856 0.259129780450922 0.174998220513916 0.162194055488291 0.243073223289843 0.132070915051249 0.133142165674069 0.13348535229874 0.0567503533664318 0.155760959103495 0.397491941458823 0.464335370428394 0.462456402590932 0.408071579403303 0.356929318812727 0.21437214645562 0.277228679225924 0.43797880885152 0.299106710912514 0.276232167018649 0.161401929991103 0.138432323613424 0.0816862918673927 0.439256818851057 0.368704432462631 0.439566110438821 0.433802693970567 0.451241064449071 0.311448196629297 0.304148744711011 0.362623674282867 0.478433645494697 0.462494195456011 0.445410281723041 0.482015750982632 0.482522904516691 0.485697507691295 0.170988275717489 0.14759159267955 0.176074046946758 0.351206322097551 0.210638276263328 0.482158703049932 0.472500838889245 0.429544044811374 0.406076182330059 0.442584118837996 0.394328015200726 0.465553725215674 0.411788332661043 0.436501835401452 0.38981523849064 0.406232777105488 0.386750963453271 0.407643909570432 0.388993115919638 0.27028868349669 0.419755685041533 0.421685071654032 0.392663178873941 0.18501571033134 0.273682417649299 0.277419338426578 0.30067112048313 0.357866345330984 0.366850716381593 0.192621233856146 0.166882747131113 0.192343634026977 0.363290218916293 0.366057065587942 0.406292262794505 0.403053598120863 0.403053598120863 0.406292262794505 0.459407380280091 0.481629602502313 0.39803900633497 0.399928651057193 0.399284646594064 0.229800290807531 0.360642343622678 0.443981778062496 0.407297672432202 0.413525873727667 0.452474502495195 0.34884790985515 0.297559307740409 0.329521674140508 0.504041975545946 0.456696629800911 0.214787359893836 0.337363106666311 0.374356842875294 0.530177541857428 0.391420334938786 0.227664907506228 0.451716441423233 0.352068779667948 0.427533225535981 0.448783848356111 0.458748970428856 0.343117964663321 0.488907700587586 0.443522670652716 0.307657891269485 0.272047832585949 0.405387267025767 0.179570482913019 0.29769276919674 0.343505638440103 0.309349419887537 0.318018059252972 0.322233153368033 0.395348423375329 0.280716471951384 0.132643909570432 0.187452080970532 0.16575811192576 0.206188035763755 0.263596290522813 0.244237007220799 0.196851665427611 0.141596249871521 0.235802243180653 0.259407380280091 0.223716990533134 0.23877245964517 0.226121838881415 0.259407380280091 0.245997173147911 0.241936385903267 0.141803687095167 0.266870544918144 0.337401238522315 0.317564544491067 0.370998698444373 0.334231211157734
"Plegaderus_caesus" 0.243483521950922 0.221715492345469 0 0.0535649038076376 0.0181922794215603 0.0516150954701046 0.221508055121824 0.132217002377856 0.0934153083071037 0.0782256150905047 0.394122950643711 0.220498493386967 0.161728169125098 0.0119059482102997 0.0288691959280732 0.28233919379269 0.266466177919674 0.119319287237988 0.421314684350915 0.406117873189978 0.29401024999064 0.189325456136309 0.178589223440209 0.154403295974767 0.155862220342622 0.22866633449064 0.108560514371592 0.223562768424336 0.398575224826927 0.225647139754182 0.195984293088013 0.190779550512456 0.201529171703253 0.275855932838352 0.28140437042576 0.280423280460317 0.28266543287113 0.406241250878603 0.29562839587113 0.241100196911275 0.106521223318848 0.106521223318848 0.124202197053634 0.191208152413624 0.144363181265108 0.140807174887892 0.176598571684355 0.0758446627095523 0.021258927070005 0.209125204672646 0.198199160114314 0.2158801338491 0.195090991097445 0.0987282606301872 0.174527067431959 0.253743445541071 0.161162123082568 0.170403587491565 0.138719244530322 0.231345054196491 0.230348541989216 0.0598076798954018 0.051276484703075 0.0516501767808029 0.0686442688870026 0.0207440624666169 0.0376918879346217 0.0377844212110115 0.16879712224013 0.0432474434901772 0.117927729119973 0.0581856359962631 0.0544908297441455 0.0445701948235106 0.0501257503790662 0.176159631794114 0.15733919379269 0.143955509444409 0.204796138654815 0.331403014589045 0.357187767952274 0.211298041911595 0.213830843734714 0.235554809853299 0.205349304637448 0.270879133885793 0.356798823148018 0.329594039889423 0.316002325176632 0.437167532664709 0.211609197747064 0.306996939291871 0.233341637583209 0.344056516485978 0.452875649520357 0.341541779079314 0.20870897436483 0.261135854448608 0.366708188027155 0.125809835636095 0.222929101855043 0.194936768909282 0.238360805179123 0.196165038020393 0.158208176126877 0.213757630631504 0.308202075020393 0.319429615375222 0.404328896462844 0.297043680433234 0.296976059962026 0.275195150288739 0.29074785866656 0.274301848274361 0.0521033525597196 0.181560965201189 0.202506702712399 0.13162265402566 0.259127407784291 0.237242271080255 0.285498374717524 0.238135573094633 0.138523501061036 0.228234512520927 0.237385816328102 0.104019265884155 0.223970863862659 0.309870216129725 0.197771913954623 0.0938868721194747 0.214599751238487 0.114557382476084 0.115628633098904 0.132978622421987 0.278465845711901 0.234619308591821 0.291089519994768 0.281213372281799 0.33602374682529 0.316483972732899 0.324676557189942 0.25241416943601 0.498944171571393 0.296126651974767 0.412992438632756 0.497947659364118 0.129149168368318 0.126316226521923 0.287528768339846 0.274728924990177 0.335953414736209 0.249596649839384 0.332268607498114 0.350205234080255 0.480253636101751 0.493619949206812 0.314497896787067 0.334994187030643 0.273022990960211 0.33379244075105 0.2978355517408 0.274004080973272 0.289877096846288 0.232839822507403 0.130078060104385 0.0945701947758915 0.231531646037796 0.313185822425795 0.285840036101288 0.394140745504555 0.396157496363193 0.37219137777824 0.299144660373941 0.287427337633034 0.43322537786273 0.277872683720799 0.413697297572318 0.292936626550395 0.309354165165243 0.289872351513026 0.384574821439711 0.292114503979394 0.41263909647708 0.294834745021923 0.329908500507438 0.386600893441633 0.374985170930778 0.19267682158207 0.196413742359349 0.236672327114314 0.467336939739946 0.499677319838174 0.129680641582568 0.113465964381344 0.138926851277208 0.243660284261762 0.407878378076269 0.278801405933625 0.275562741259983 0.275562741259983 0.278801405933625 0.275227181038259 0.297449403260481 0.334040212966154 0.332150568243932 0.335285853225247 0.299588345533953 0.208208176126877 0.311199915947648 0.283775069539576 0.290003270835042 0.420146155142252 0.199059245041889 0.455782736593815 0.229014944263755 0.387133129304114 0.303733361797174 0.0888082188900989 0.302389256630828 0.305256008712827 0.345997342615595 0.217822146316001 0.400627565407253 0.418329892975052 0.498047310584846 0.497321280262403 0.351905236415866 0.472981469599722 0.452588559072283 0.342822739440992 0.443015940775963 0.307151161392733 0.271541102709196 0.373134505402982 0.401285975258488 0.297186039319987 0.34299890856335 0.24535062651872 0.254019265884155 0.230456582221439 0.294312593006513 0.280209742074632 0.337352599217489 0.355123733617588 0.349938311167592 0.427405272005588 0.195289107153997 0.243730277344046 0.41856715777308 0.363311742216991 0.346406624415012 0.233957339768418 0.334321371767492 0.221258927070005 0.336227964012136 0.233957339768418 0.217372529461634 0.224422853328102 0.363519179440636 0.225547488533454 0.34747651926461 0.159839371741298 0.349327947440636 0.299257361122251
"Plegaderus_dissectus" 0.25736588607602 0.235597856470567 0.0535649038076376 0 0.0512456402590932 0.0422170362777422 0.235390419246922 0.185781906185494 0.146980212114741 0.131790518898142 0.345042351768809 0.215862338956509 0.125170068015873 0.0654708520179372 0.0594312762474197 0.228774289985052 0.252583813794576 0.172884191045626 0.372234085476012 0.357037274315076 0.244929651115738 0.203207820261406 0.137445132501815 0.145005236782404 0.190908605594704 0.242548698615738 0.12244287849669 0.218926613993879 0.373304149761549 0.247466011815788 0.154840202149619 0.149635459574062 0.165676086082319 0.271219778407894 0.237768998969179 0.265205115410812 0.3 0.361609367214748 0.25 0.262919068972881 0.128340095380454 0.128340095380454 0.138084561178732 0.205090516538722 0.15956829667592 0.162626046949498 0.135454480745961 0.12940956651719 0.0748238308776425 0.160044605797744 0.149118561239412 0.166799534974197 0.146010392222543 0.057584169691793 0.188409431557057 0.267625809666168 0.177689989779095 0.15518542244206 0.15260160865542 0.245227418321589 0.244230906114314 0.0816265519570076 0.0403836571998007 0.0400099651220727 0.0547619047619048 0.0335682254964766 0.0682539682539682 0.028386362018649 0.182679486365228 0.0738095238095238 0.169499608513061 0.0932320212483451 0.0406084656190476 0.0306878306984127 0.0362433862539683 0.166761572601751 0.192385579044772 0.197520413252046 0.218678502779913 0.345285378714143 0.371070132077372 0.206661887481137 0.227713207859812 0.249437173978397 0.236238471460958 0.28476149801089 0.410363726955655 0.38315894369706 0.32988468930173 0.490732436472347 0.206973043316606 0.302360784861414 0.247224001708307 0.334658457293615 0.443477590327995 0.355424143204412 0.239598141188341 0.212055255573706 0.317627589152253 0.156699002459606 0.236811465980141 0.248501672716919 0.252243169304221 0.163751105812157 0.211773079934515 0.190602957645491 0.322084439145491 0.33331197950032 0.418211260587942 0.310926044558332 0.310858424087124 0.289077514413837 0.304630222791658 0.327866752081999 0.0427052933673571 0.132480366326287 0.216389066837497 0.145505018150758 0.273009771909389 0.251124635205353 0.339063278525162 0.291700476902271 0.152405865186134 0.242116876646025 0.232749661897644 0.117901630009253 0.237853227987757 0.323752580254822 0.193135759524165 0.147451775927112 0.205201692046124 0.128439746601182 0.129510997224002 0.146860986547085 0.292348209836999 0.248501672716919 0.304971884119866 0.297741238978326 0.286943147950388 0.330366336857997 0.33855892131504 0.305979073243647 0.512826535696491 0.254982561036373 0.426874802757854 0.511830023489216 0.143031532493416 0.135714285714286 0.301411132464944 0.251574252004164 0.345351473928571 0.248412698412698 0.295370370357143 0.301124635205353 0.475617481671293 0.506505801124635 0.328380260912165 0.285913588155741 0.326587894767848 0.284711841876148 0.351400455548438 0.309050466225354 0.32492348209837 0.246722186632501 0.143960424229483 0.103968253968254 0.200188964452381 0.28184314084038 0.297883597865079 0.384742686312193 0.410039860488291 0.385077229696064 0.250064061499039 0.296825396825397 0.384144778987828 0.273236529290341 0.409061143141861 0.306818990675493 0.323236529290341 0.303754715638124 0.398457185564809 0.305996868104491 0.426521460602178 0.308717109147021 0.343790864632536 0.400483257566731 0.388867535055876 0.206559185707168 0.210296106484447 0.250554691239412 0.481219303865044 0.513559683963271 0.080600042707666 0.108829809950886 0.134290696846751 0.278706669513844 0.403242223645811 0.292683770058723 0.289445105385081 0.289445105385081 0.292683770058723 0.328792084845897 0.351014307068119 0.347922577091252 0.34603293236903 0.349168217350345 0.35315324934159 0.261773079934515 0.262119317072745 0.297657433664674 0.303885634960139 0.415510000711794 0.149978646166987 0.469665100718912 0.242897308388853 0.338052530429212 0.357298265604812 0.105336085586625 0.355954160438465 0.358820912520464 0.399562246423233 0.230646309345861 0.414509929532351 0.432212257100149 0.511929674709944 0.511203644387501 0.365787600540964 0.48686383372482 0.466470923197381 0.39638764324863 0.456898304901061 0.32103352551783 0.285423466834294 0.38701686952808 0.415168339383586 0.311068403445085 0.356881272688448 0.259232990643818 0.267901630009253 0.244338946346537 0.289676438576055 0.29409210619973 0.351234963342587 0.328265356964909 0.343309132322585 0.437799843405225 0.248854010961634 0.257612641469144 0.432449521898178 0.377194106342088 0.36028898854011 0.255776211830023 0.34820373589259 0.235141291195103 0.349612072033597 0.255776211830023 0.231254893586732 0.238305217453199 0.377401543565734 0.263239376468076 0.298395920389707 0.19488575699338 0.316914015232401 0.352822264929888
